company,sector,stage,year,month,date,mrr_usd,arr_usd,new_mrr_usd,expansion_mrr_usd,churned_mrr_usd,net_new_mrr_usd,total_customers,acv_usd,gross_margin_pct,gross_profit_usd,sm_expense_pct,rd_expense_pct,ga_expense_pct,total_opex_usd,ebitda_usd,ebitda_margin_pct,cac_usd,ltv_usd,ltv_cac_ratio,payback_months,nrr_pct,logo_churn_pct,dso_days,dpo_days,cash_burn_usd,runway_months,rule_of_40_score,mom_growth_pct,yoy_growth_pct,sector_avg_growth_pct,growth_vs_sector_pp
MediTrack,HealthTech,Series C,2024,8,2024-08-01,14294125.87,171529510.49,1196949.5,756055.86,302561.24,1650444.13,7,24504.22,69.09,9876354.61,36.03,26.44,11.04,10506580.58,-630225.97,-4.41,5.3,329070.85,62070.29,0.0,103.17,2.117,42,22,663977.62,28,14.7,1.78,21.3,21.0,0.3
MediTrack,HealthTech,Series C,2024,9,2024-09-01,3712385.31,44548623.71,312279.26,144689.48,58650.47,398318.27,2,22274.31,78.91,2929400.17,29.21,24.51,10.75,2393492.71,535907.46,14.44,8.64,169494.85,19619.4,0.0,102.32,1.58,60,27,0.0,99,33.5,1.43,17.22,21.0,-3.78
MediTrack,HealthTech,Series C,2024,10,2024-10-01,17587963.28,211055559.37,1797640.45,943758.58,189873.68,2551525.34,27,7816.87,80.84,14218877.83,41.71,15.64,10.79,11986189.51,2232688.32,12.69,19.54,65022.06,3327.27,0.0,104.29,1.08,36,30,0.0,99,31.8,1.74,20.83,21.0,-0.17
MediTrack,HealthTech,Series C,2024,11,2024-11-01,4925249.56,59102994.78,588724.34,313590.92,80905.17,821410.09,2,29551.5,74.66,3677217.48,33.82,18.46,11.01,3117060.64,560156.84,11.37,9.39,228864.6,24365.93,0.0,104.72,1.643,35,48,0.0,99,30.5,1.43,17.13,21.0,-3.87
MediTrack,HealthTech,Series C,2024,12,2024-12-01,14193223.09,170318677.11,1736598.47,698935.36,169838.34,2265695.5,9,18924.3,81.66,11590342.72,35.32,27.84,12.31,10711437.3,878905.43,6.19,7.4,167375.07,22631.01,0.0,103.73,1.197,37,50,0.0,99,25.3,1.61,19.35,21.0,-1.65
MediTrack,HealthTech,Series C,2025,1,2025-01-01,181758675.72,2181104108.67,18170146.06,13716241.6,2267696.81,29618690.85,93,23452.73,80.43,146182678.66,29.31,27.34,14.49,129289039.4,16893639.27,9.29,6.65,148045.16,22252.37,0.0,106.3,1.248,28,43,0.0,99,29.2,2.11,25.27,21.0,4.27
MediTrack,HealthTech,Series C,2025,2,2025-02-01,49221250.67,590655008.07,7352646.92,2805793.12,355651.09,9802788.95,111,5321.22,79.07,38921146.01,40.91,17.65,11.66,34565332.76,4355813.25,8.85,20.19,45109.14,2234.59,0.1,104.98,0.723,37,23,0.0,99,28.8,1.79,21.49,21.0,0.49
MediTrack,HealthTech,Series C,2025,3,2025-03-01,4133325.57,49599906.83,548409.26,138907.03,41784.31,645531.98,5,9919.98,72.25,2986270.95,34.51,21.04,14.62,2900415.76,85855.19,2.08,26.54,71241.34,2684.24,0.0,102.35,1.011,51,28,0.0,99,22.0,1.27,15.29,21.0,-5.71
MediTrack,HealthTech,Series C,2025,4,2025-04-01,261043781.04,3132525372.45,21381530.26,18002797.87,5833860.94,33550467.2,319,9819.83,76.67,200142745.05,51.44,16.29,10.21,203462030.11,-3319285.07,-1.27,5.46,79328.26,14528.88,0.0,104.66,2.235,39,34,3320149.17,22,18.7,2.04,24.52,21.0,3.52
MediTrack,HealthTech,Series C,2025,5,2025-05-01,6200186.32,74402235.87,520662.14,299442.04,145365.86,674738.31,4,18600.56,71.58,4438002.22,28.44,23.9,10.49,3895243.99,542758.23,8.75,10.57,103613.13,9803.88,0.0,102.49,2.345,60,39,0.0,99,28.7,1.3,15.55,21.0,-5.45
MediTrack,HealthTech,Series C,2025,6,2025-06-01,24194404.16,290332849.9,3899878.73,2001376.51,423785.49,5477469.75,12,24194.4,70.59,17079308.72,28.71,22.21,9.96,14730218.61,2349090.11,9.71,26.59,144305.47,5427.95,0.0,106.52,1.752,36,27,0.0,99,29.7,1.52,18.19,21.0,-2.81
MediTrack,HealthTech,Series C,2025,7,2025-07-01,52289930.33,627479163.95,7728425.02,3722593.28,1174119.63,10276898.66,45,13943.98,73.98,38683787.31,38.24,19.06,12.24,36359132.73,2324654.58,4.45,15.11,183926.83,12172.17,0.0,104.87,2.245,36,34,0.0,99,24.4,1.62,19.49,21.0,-1.51
MediTrack,HealthTech,Series C,2025,8,2025-08-01,13990355.22,167884262.68,2326019.2,1011617.17,156411.72,3181224.64,10,16788.43,80.11,11207179.02,51.9,27.69,9.02,12395122.57,-1187943.54,-8.49,10.5,98724.41,9399.58,0.0,106.11,1.118,48,26,1215190.36,31,11.5,1.36,16.34,21.0,-4.66
MediTrack,HealthTech,Series C,2025,9,2025-09-01,230687922.78,2768255073.37,38747222.93,17515234.47,4508008.96,51754448.44,116,23864.27,76.2,175792127.8,37.87,20.76,14.54,168783926.75,7008201.06,3.04,10.95,138753.81,12674.99,0.0,105.64,1.954,45,31,0.0,99,23.0,1.82,21.88,21.0,0.88
MediTrack,HealthTech,Series C,2025,10,2025-10-01,261274400.76,3135292809.14,41258046.64,10734403.83,1864304.85,50128145.63,147,21328.52,73.43,191859691.1,34.4,22.37,9.62,173466978.48,18392712.62,7.04,22.34,149689.24,6700.91,0.0,103.39,0.714,50,27,0.0,99,27.0,1.81,21.73,21.0,0.73
MediTrack,HealthTech,Series C,2025,11,2025-11-01,70478098.71,845737184.49,9178536.08,5125248.22,1204769.2,13099015.11,65,13011.34,70.07,49384136.22,39.79,16.79,9.35,46469860.2,2914276.02,4.14,28.5,85744.97,3008.58,0.0,105.56,1.709,28,39,0.0,99,24.1,1.55,18.66,21.0,-2.34
MediTrack,HealthTech,Series C,2025,12,2025-12-01,32316729.22,387800750.64,5656067.62,2271230.89,305428.13,7621870.38,42,9233.35,79.14,25574209.02,32.25,27.41,11.07,22859549.03,2714659.99,8.4,14.73,64775.66,4396.81,0.0,106.08,0.945,57,37,0.0,99,28.4,1.4,16.79,21.0,-4.21
AutoPilotAI,AI/ML,Series D,2021,1,2021-01-01,6064.31,72771.76,853.81,443.98,130.3,1167.49,0,72.77,68.85,4175.4,41.73,21.97,12.49,4620.17,-444.77,-7.33,10.25,1126.12,109.91,2.5,105.17,2.149,34,50,437.1,36,27.7,2.53,30.34,35.0,-4.66
AutoPilotAI,AI/ML,Series D,2021,2,2021-02-01,8768.8,105225.63,738.7,535.97,218.49,1056.18,0,105.23,71.71,6287.9,41.38,21.71,12.41,6621.24,-333.34,-3.8,8.86,1108.32,125.03,1.4,103.62,2.492,53,41,369.83,17,31.2,3.11,37.28,35.0,2.28
AutoPilotAI,AI/ML,Series D,2021,3,2021-03-01,10688.78,128265.33,1510.47,652.21,65.1,2097.57,0,128.27,70.38,7522.92,38.84,24.39,8.79,7698.84,-175.92,-1.65,10.17,743.39,73.13,1.4,105.49,0.609,62,30,168.4,18,33.4,2.66,31.95,35.0,-3.05
AutoPilotAI,AI/ML,Series D,2021,4,2021-04-01,15803.31,189639.66,1976.81,1033.84,135.55,2875.09,0,189.64,79.17,12511.94,38.91,18.25,12.84,11063.18,1448.76,9.17,8.07,1218.93,151.1,0.6,105.68,0.858,35,27,0.0,99,44.2,2.98,35.76,35.0,0.76
AutoPilotAI,AI/ML,Series D,2021,5,2021-05-01,22842.74,274112.84,2656.48,1211.7,353.52,3514.66,0,274.11,74.84,17094.74,50.79,19.92,10.66,18589.68,-1494.94,-6.54,8.45,1617.47,191.52,0.5,103.76,1.548,64,31,1292.9,12,28.5,3.12,37.47,35.0,2.47
AutoPilotAI,AI/ML,Series D,2021,6,2021-06-01,30972.19,371666.26,3031.76,1708.89,595.93,4144.72,0,371.67,71.24,22064.33,38.71,23.14,8.82,21890.2,174.13,0.56,16.84,4406.65,261.61,0.8,103.59,1.924,44,22,0.0,99,35.6,3.1,37.15,35.0,2.15
AutoPilotAI,AI/ML,Series D,2021,7,2021-07-01,28109.81,337317.67,3776.56,2332.05,143.78,5964.82,0,337.32,73.76,20732.65,39.42,20.33,8.56,19200.37,1532.28,5.45,11.51,3774.58,327.81,0.6,107.78,0.512,63,39,0.0,99,40.5,2.44,29.3,35.0,-5.7
AutoPilotAI,AI/ML,Series D,2021,8,2021-08-01,56127.96,673535.55,7968.86,4463.02,906.52,11525.36,0,673.54,79.92,44859.94,43.68,15.48,13.98,41047.96,3811.98,6.79,11.35,4194.87,369.45,0.3,106.34,1.615,47,43,0.0,99,41.8,3.04,36.52,35.0,1.52
AutoPilotAI,AI/ML,Series D,2021,9,2021-09-01,73250.3,879003.61,8914.25,5151.36,627.39,13438.22,0,879.0,72.32,52973.75,42.28,25.23,9.24,56224.14,-3250.39,-4.44,12.34,6788.93,549.96,0.2,106.18,0.856,30,27,3599.5,18,30.6,2.99,35.83,35.0,0.83
AutoPilotAI,AI/ML,Series D,2021,10,2021-10-01,90437.19,1085246.25,10568.21,3080.29,1137.59,12510.91,0,1085.25,74.29,67188.87,35.03,16.75,12.86,58458.07,8730.8,9.65,15.38,8805.51,572.45,0.2,102.15,1.258,61,35,0.0,99,44.7,2.88,34.54,35.0,-0.46
AutoPilotAI,AI/ML,Series D,2021,11,2021-11-01,112814.0,1353768.03,10258.2,7641.88,2210.54,15689.54,0,1353.77,75.23,84868.53,44.53,27.14,14.9,97665.61,-12797.08,-11.34,11.72,10174.01,867.86,0.1,104.81,1.959,48,38,12927.06,27,23.7,2.8,33.62,35.0,-1.38
AutoPilotAI,AI/ML,Series D,2021,12,2021-12-01,120026.85,1440322.2,13849.34,7652.68,911.52,20590.5,0,1440.32,73.15,87804.43,39.82,17.34,12.27,83328.33,4476.1,3.73,8.86,8113.99,915.86,0.1,105.62,0.759,28,29,0.0,99,38.7,2.59,31.11,35.0,-3.89
AutoPilotAI,AI/ML,Series D,2022,1,2022-01-01,162888.28,1954659.38,14951.93,12701.03,3577.25,24075.71,0,1954.66,76.2,124126.45,36.01,22.29,12.46,115258.02,8868.43,5.44,21.31,23230.36,1090.22,0.2,105.6,2.196,46,38,0.0,99,32.7,2.62,31.46,35.0,-3.54
AutoPilotAI,AI/ML,Series D,2022,2,2022-02-01,146347.74,1756172.92,23272.15,8839.61,1632.58,30479.18,0,1756.17,81.91,119879.53,44.46,19.44,13.07,112641.72,7237.81,4.95,13.4,27658.84,2064.0,0.1,104.92,1.116,39,34,0.0,99,32.2,2.33,27.93,35.0,-7.07
AutoPilotAI,AI/ML,Series D,2022,3,2022-03-01,148669.65,1784035.82,21891.2,11571.74,3467.46,29995.48,0,1784.04,75.26,111887.39,43.05,26.6,11.76,121029.5,-9142.11,-6.15,17.62,11578.73,657.03,0.2,105.45,2.332,54,25,10367.54,17,21.2,2.16,25.98,35.0,-9.02
AutoPilotAI,AI/ML,Series D,2022,4,2022-04-01,297752.63,3573031.61,40641.53,18850.91,5527.47,53964.97,0,3573.03,73.92,220088.13,35.96,26.91,13.57,227608.56,-7520.44,-2.53,27.33,45857.14,1677.91,0.1,104.47,1.856,29,43,8975.25,28,24.8,2.47,29.68,35.0,-5.32
AutoPilotAI,AI/ML,Series D,2022,5,2022-05-01,222164.8,2665977.63,31229.46,8222.47,1943.4,37508.53,0,2665.98,77.68,172586.64,48.59,24.23,9.9,183765.99,-11179.35,-5.03,26.77,16133.4,602.74,0.2,102.83,0.875,51,50,12652.6,17,22.3,2.13,25.53,35.0,-9.47
AutoPilotAI,AI/ML,Series D,2022,6,2022-06-01,339524.12,4074289.45,34500.4,12472.04,3750.51,43221.93,0,4074.29,71.11,241438.78,49.92,20.77,8.17,267762.64,-26323.86,-7.75,9.96,33950.57,3407.94,0.0,102.57,1.105,40,43,30784.57,31,19.5,2.24,26.91,35.0,-8.09
AutoPilotAI,AI/ML,Series D,2022,7,2022-07-01,597476.82,7169721.85,67355.83,21446.49,12182.33,76619.99,0,7169.72,74.77,446757.0,51.83,17.67,8.26,464529.79,-17772.79,-2.97,12.51,43777.28,3499.39,0.0,101.55,2.039,35,22,16429.04,9,24.3,2.43,29.12,35.0,-5.88
AutoPilotAI,AI/ML,Series D,2022,8,2022-08-01,434219.87,5210638.49,64570.77,15295.2,7332.13,72533.84,0,5210.64,81.35,353255.42,40.49,23.57,10.19,322399.69,30855.74,7.11,13.06,53465.94,4093.82,0.0,101.83,1.689,41,42,0.0,99,34.4,2.12,25.46,35.0,-9.54
AutoPilotAI,AI/ML,Series D,2022,9,2022-09-01,837420.39,10049044.74,111567.49,58843.39,17130.06,153280.83,0,10049.04,79.8,668220.07,30.75,27.46,11.92,587218.48,81001.59,9.67,24.46,80325.88,3283.73,0.0,104.98,2.046,63,42,0.0,99,37.0,2.34,28.05,35.0,-6.95
AutoPilotAI,AI/ML,Series D,2022,10,2022-10-01,1407706.17,16892474.08,150772.67,110139.17,33595.69,227316.15,0,16892.47,79.6,1120564.38,35.47,26.6,11.78,1039679.15,80885.23,5.75,22.31,266110.71,11927.8,0.0,105.44,2.387,31,28,0.0,99,33.0,2.47,29.65,35.0,-5.35
AutoPilotAI,AI/ML,Series D,2022,11,2022-11-01,1009564.1,12114769.16,120331.64,84274.93,19276.16,185330.4,0,12114.77,72.34,730301.01,38.7,19.62,10.33,693060.82,37240.2,3.69,17.94,80225.85,4471.63,0.0,106.44,1.909,62,27,0.0,99,31.0,2.2,26.35,35.0,-8.65
AutoPilotAI,AI/ML,Series D,2022,12,2022-12-01,1790551.56,21486618.77,317586.89,103747.64,36016.69,385317.84,2,10743.31,70.62,1264489.05,50.07,21.09,11.19,1474505.12,-210016.07,-11.73,13.94,73976.53,5306.35,0.0,103.78,2.011,57,52,187476.66,15,15.6,2.35,28.15,35.0,-6.85
AutoPilotAI,AI/ML,Series D,2023,1,2023-01-01,5437385.29,65248623.45,575304.05,222939.24,66711.21,731532.08,2,32624.31,77.38,4207199.08,48.66,19.22,11.41,4311489.81,-104290.73,-1.92,21.23,443587.87,20894.26,0.0,102.87,1.227,58,51,118714.82,17,26.8,2.72,32.65,35.0,-2.35
AutoPilotAI,AI/ML,Series D,2023,2,2023-02-01,8868710.79,106424529.48,1390561.98,333850.56,151555.67,1572856.87,15,7094.97,70.55,6257253.23,47.12,19.24,12.55,6997825.47,-740572.24,-8.35,11.14,57250.05,5138.11,0.0,102.06,1.709,53,48,663130.69,15,20.3,2.81,33.71,35.0,-1.29
AutoPilotAI,AI/ML,Series D,2023,3,2023-03-01,793334.74,9520016.91,93916.27,62542.5,9372.68,147086.09,0,9520.02,71.02,563423.2,38.45,25.24,11.81,598931.44,-35508.24,-4.48,16.63,68237.26,4103.28,0.0,106.7,1.181,32,53,30030.35,27,24.2,1.75,20.96,35.0,-14.04
AutoPilotAI,AI/ML,Series D,2023,4,2023-04-01,3211053.01,38532636.14,405526.59,254705.17,51703.59,608528.17,4,9633.16,68.62,2203348.53,29.67,16.41,13.7,1919655.17,283693.36,8.83,9.15,91336.12,9986.56,0.0,106.32,1.61,59,25,0.0,99,37.5,2.19,26.3,35.0,-8.7
AutoPilotAI,AI/ML,Series D,2023,5,2023-05-01,19647816.18,235773794.11,3315100.45,1339351.73,453179.24,4201272.94,49,4811.71,79.95,15707612.67,31.58,21.91,10.73,12617316.44,3090296.23,15.73,14.81,57639.08,3891.25,0.0,104.51,2.307,48,41,0.0,99,44.4,2.78,33.36,35.0,-1.64
AutoPilotAI,AI/ML,Series D,2023,6,2023-06-01,17911841.23,214942094.76,2454417.35,864658.45,416702.6,2902373.2,8,26867.76,75.91,13597563.18,51.58,19.48,8.63,14272581.26,-675018.08,-3.77,32.1,150628.87,4691.81,0.0,102.5,2.326,53,30,770197.02,9,24.9,2.64,31.68,35.0,-3.32
AutoPilotAI,AI/ML,Series D,2023,7,2023-07-01,6198096.97,74377163.62,528776.58,491169.42,118179.63,901766.37,5,14875.43,69.94,4335105.85,48.78,18.06,12.92,4942982.31,-607876.47,-9.81,9.38,151519.13,16153.15,0.0,106.02,1.907,52,47,579078.94,25,18.9,2.18,26.12,35.0,-8.88
AutoPilotAI,AI/ML,Series D,2023,8,2023-08-01,29537675.59,354452107.05,2986897.24,1132596.53,250131.01,3869362.76,21,16878.67,70.19,20733502.5,36.65,20.42,10.02,19816905.38,916597.12,3.1,6.71,224851.39,33522.3,0.0,102.99,0.847,28,26,0.0,99,31.8,2.62,31.47,35.0,-3.53
AutoPilotAI,AI/ML,Series D,2023,9,2023-09-01,14871437.93,178457255.13,2505671.75,1316099.97,270043.51,3551728.21,23,7759.01,80.08,11908886.32,47.34,26.18,14.26,13054097.94,-1145211.62,-7.7,13.1,45205.85,3450.1,0.0,107.03,1.816,39,51,1149524.44,25,21.0,2.31,27.7,35.0,-7.3
AutoPilotAI,AI/ML,Series D,2023,10,2023-10-01,17315793.71,207789524.49,2805282.26,754006.8,219811.78,3339477.28,14,14842.11,81.9,14180938.97,39.96,24.5,12.98,13409792.38,771146.59,4.45,21.51,86700.77,4031.03,0.0,103.09,1.269,64,45,0.0,99,33.2,2.28,27.36,35.0,-7.64
AutoPilotAI,AI/ML,Series D,2023,11,2023-11-01,39713474.85,476561698.24,5096303.67,2574073.63,491318.11,7179059.18,18,26475.65,80.88,32119907.6,45.52,21.84,14.02,32320100.87,-200193.27,-0.5,9.47,283069.86,29886.96,0.0,105.24,1.237,61,27,202063.62,27,28.2,2.46,29.52,35.0,-5.48
AutoPilotAI,AI/ML,Series D,2023,12,2023-12-01,43018871.73,516226460.74,3821995.96,3204956.13,621581.03,6405371.06,20,25811.32,80.91,34805215.37,43.21,25.38,10.19,33886515.52,918699.85,2.14,18.41,254988.25,13851.84,0.0,106.01,1.445,28,52,0.0,99,30.8,2.41,28.87,35.0,-6.13
AutoPilotAI,AI/ML,Series D,2024,1,2024-01-01,21368047.67,256416572.01,2935895.61,1093507.11,248516.37,3780886.35,9,28490.73,77.88,16640441.64,32.02,24.04,12.18,14581409.71,2059031.93,9.64,17.24,184761.69,10714.23,0.0,103.95,1.163,44,25,0.0,99,41.5,2.13,25.6,35.0,-9.4
AutoPilotAI,AI/ML,Series D,2024,2,2024-02-01,289552795.95,3474633551.39,41385782.69,18638976.68,4795811.34,55228948.02,183,18987.07,77.92,225606378.66,45.7,15.35,11.39,209767444.69,15838933.97,5.47,24.85,274286.57,11038.12,0.0,104.78,1.656,45,38,0.0,99,37.3,2.81,33.71,35.0,-1.29
AutoPilotAI,AI/ML,Series D,2024,3,2024-03-01,363200285.54,4358403426.43,60213463.85,13326895.1,1919172.17,71621186.77,508,8579.53,73.72,267733883.14,31.63,20.81,13.65,240034095.56,27699787.58,7.63,22.31,59541.65,2669.3,0.0,103.14,0.528,59,33,0.0,99,39.5,2.79,33.49,35.0,-1.51
AutoPilotAI,AI/ML,Series D,2024,4,2024-04-01,509112813.02,6109353756.2,81426078.12,25746282.83,11322815.87,95849545.08,922,6626.2,79.97,407132509.32,50.41,17.0,11.47,401640097.69,5492411.63,1.08,9.64,43466.4,4507.74,0.0,102.83,2.224,43,50,0.0,99,32.9,2.8,33.65,35.0,-1.35
AutoPilotAI,AI/ML,Series D,2024,5,2024-05-01,358204660.73,4298455928.74,49351911.98,11913724.82,7821993.64,53443643.16,408,10535.43,70.53,252629445.99,29.26,21.03,11.33,220748545.3,31880900.69,8.9,13.61,60621.54,4452.81,0.0,101.14,2.184,62,36,0.0,99,40.8,2.63,31.58,35.0,-3.42
AutoPilotAI,AI/ML,Series D,2024,6,2024-06-01,289133662.83,3469603954.0,34112012.5,16907199.31,5525967.7,45493244.12,437,7939.6,69.82,201861881.0,28.28,27.05,11.14,192217071.5,9644809.5,3.34,9.33,45262.69,4852.3,0.0,103.94,1.911,30,28,0.0,99,35.2,2.5,30.06,35.0,-4.94
AutoPilotAI,AI/ML,Series D,2024,7,2024-07-01,2238859121.96,26866309463.47,393184779.78,190487778.23,30528450.67,553144107.34,1151,23341.71,77.31,1730872203.26,34.41,16.28,12.58,1416483825.1,314388378.16,14.04,19.39,152781.76,7878.48,0.0,107.14,1.364,43,34,0.0,99,45.9,2.96,35.56,35.0,0.56
AutoPilotAI,AI/ML,Series D,2024,8,2024-08-01,439160468.15,5269925617.8,57967087.97,39345655.88,8148342.83,89164401.01,455,11582.25,81.85,359461223.03,28.2,15.88,10.88,241386943.78,118074279.25,26.89,12.3,81416.13,6619.91,0.0,107.1,1.855,50,36,0.0,99,58.7,2.48,29.74,35.0,-5.26
AutoPilotAI,AI/ML,Series D,2024,9,2024-09-01,1044188005.16,12530256061.96,87089640.42,34889364.74,18156283.05,103822722.11,710,17648.25,69.48,725548422.9,33.2,22.79,8.85,677138471.11,48409951.79,4.64,5.17,250805.17,48532.0,0.0,101.6,1.739,36,46,0.0,99,36.5,2.62,31.5,35.0,-3.5
AutoPilotAI,AI/ML,Series D,2024,10,2024-10-01,701956421.9,8423477062.75,102232556.26,44900030.6,16143554.69,130989032.17,327,25759.87,69.46,487550692.17,44.7,18.29,11.27,521256980.68,-33706288.51,-4.8,9.18,188504.78,20539.57,0.0,104.1,2.3,45,49,36297917.74,29,27.0,2.47,29.59,35.0,-5.41
AutoPilotAI,AI/ML,Series D,2024,11,2024-11-01,2304424214.41,27653090572.92,221677781.68,176579632.57,14932533.41,383324880.84,2116,13068.57,77.34,1782306987.51,29.44,27.42,9.85,1537441219.19,244865768.32,10.63,9.94,109813.8,11043.24,0.0,107.01,0.648,40,47,0.0,99,42.5,2.68,32.18,35.0,-2.82
AutoPilotAI,AI/ML,Series D,2024,12,2024-12-01,1026477533.48,12317730401.81,100434890.54,39655245.52,15234102.83,124856033.23,575,21422.14,78.94,810327940.7,43.44,26.86,13.01,855177301.12,-44849360.43,-4.37,17.93,311593.22,17380.69,0.0,102.38,1.484,64,38,49822924.25,8,27.5,2.43,29.22,35.0,-5.78
AutoPilotAI,AI/ML,Series D,2025,1,2025-01-01,9813438379.35,117761260552.23,1413464141.07,685727256.76,232165093.3,1867026304.53,11156,10555.87,72.2,7085226672.55,49.71,22.47,11.61,8222564743.14,-1137338070.59,-11.59,9.05,88793.17,9811.55,0.0,104.62,2.366,55,47,1293858150.84,32,21.7,2.88,34.61,35.0,-0.39
AutoPilotAI,AI/ML,Series D,2025,2,2025-02-01,5399936127.39,64799233528.66,870618555.12,235171595.09,34570357.14,1071219793.07,4945,13103.99,72.35,3906872238.76,46.72,16.58,11.75,4052041506.08,-145169267.32,-2.69,9.73,131023.18,13459.02,0.0,103.71,0.64,47,47,119340441.96,28,30.6,2.68,32.22,35.0,-2.78
AutoPilotAI,AI/ML,Series D,2025,3,2025-03-01,34603433419.8,415241201037.59,6093406905.78,1992408989.08,228698786.93,7857117107.93,19443,21356.85,72.93,25236596806.27,32.24,15.51,10.69,20222000947.38,5014595858.89,14.49,26.87,148822.12,5539.19,0.0,105.1,0.661,34,44,0.0,99,47.7,3.03,36.37,35.0,1.37
AutoPilotAI,AI/ML,Series D,2025,4,2025-04-01,30695519908.78,368346238905.31,3948989508.93,1727513931.09,696919773.71,4979583666.31,41422,8892.53,81.5,25016917471.1,28.61,27.95,9.67,20329990531.85,4686926939.25,15.27,14.25,57323.54,4021.89,0.0,103.36,2.27,47,53,0.0,99,48.5,2.94,35.25,35.0,0.25
AutoPilotAI,AI/ML,Series D,2025,5,2025-05-01,1968866779.87,23626401358.49,245971959.66,63441929.51,49057608.87,260356280.31,3930,6011.81,70.97,1397326422.1,29.03,16.54,13.65,1165839009.34,231487412.76,11.76,9.99,52274.56,5233.75,0.0,100.73,2.492,62,31,0.0,99,45.0,2.31,27.69,35.0,-7.31
AutoPilotAI,AI/ML,Series D,2025,6,2025-06-01,15378668088.82,184544017065.81,2369931951.69,527826774.68,148553523.1,2749205203.27,8921,20686.47,75.16,11557910899.1,28.46,26.79,12.33,10392818106.45,1165092792.65,7.58,21.4,150060.33,7011.21,0.0,102.47,0.966,28,33,0.0,99,40.8,2.67,32.05,35.0,-2.95
AutoPilotAI,AI/ML,Series D,2025,7,2025-07-01,5338699712.9,64064396554.76,865264002.46,355950080.2,37081779.68,1184132302.98,2804,22847.5,81.1,4329930694.21,47.62,16.48,12.16,4071744439.03,258186255.18,4.84,13.66,338114.78,24746.27,0.0,105.97,0.695,40,49,0.0,99,38.1,2.41,28.88,35.0,-6.12
AutoPilotAI,AI/ML,Series D,2025,8,2025-08-01,5674662274.9,68095947298.83,645403804.12,421489536.45,123241855.41,943651485.17,5050,13484.35,80.31,4557251238.9,44.42,22.1,10.25,4356197211.83,201054027.07,3.54,7.01,157549.82,22476.04,0.0,105.26,2.172,30,33,0.0,99,36.8,2.37,28.43,35.0,-6.57
AutoPilotAI,AI/ML,Series D,2025,9,2025-09-01,42523006049.54,510276072594.51,4002421825.18,3052205575.89,565687227.07,6488940174.01,30457,16753.98,75.86,32257417888.28,50.22,15.53,8.7,31656283029.66,601134858.62,1.41,6.38,125504.6,19679.33,0.0,105.85,1.33,38,23,0.0,99,34.7,2.71,32.47,35.0,-2.53
AutoPilotAI,AI/ML,Series D,2025,10,2025-10-01,139436343176.13,1673236118113.55,23420103853.07,4243527541.01,922295020.52,26741336373.55,67456,24804.85,72.11,100541443268.51,42.25,18.69,12.85,102893657441.81,-2352214173.31,-1.69,11.94,211787.36,17740.72,0.0,102.38,0.661,36,35,2016400656.74,16,31.6,2.88,34.56,35.0,-0.44
AutoPilotAI,AI/ML,Series D,2025,11,2025-11-01,26786560803.64,321438729643.72,4655744303.24,864061397.04,461017063.13,5058788637.15,36997,8688.24,75.0,20090341985.16,50.81,23.15,13.48,23421827573.84,-3331485588.68,-12.44,20.41,143492.43,7029.64,0.0,101.5,1.721,43,34,2821778718.11,24,20.8,2.52,30.19,35.0,-4.81
AutoPilotAI,AI/ML,Series D,2025,12,2025-12-01,114868139937.2,1378417679246.39,20409673229.57,9392062926.47,1996226642.32,27805509513.72,52783,26114.8,74.89,86029837976.97,39.14,23.14,9.46,82408678298.25,3621159678.71,3.15,36.79,355199.57,9655.74,0.0,106.44,1.738,37,52,0.0,99,36.4,2.73,32.8,35.0,-2.2
GridSecure,Cybersecurity,Series C,2021,1,2021-01-01,2652.87,31834.45,457.0,137.56,16.13,578.43,0,31.83,78.48,2081.99,42.8,26.57,11.17,2136.8,-54.81,-2.07,5.48,480.2,87.56,2.6,104.58,0.608,62,33,47.31,8,22.9,1.94,23.23,25.0,-1.77
GridSecure,Cybersecurity,Series C,2021,2,2021-02-01,3365.2,40382.44,432.45,281.68,24.64,689.5,0,40.38,73.7,2480.23,35.82,17.58,12.74,2225.92,254.31,7.56,5.19,263.12,50.7,2.1,107.64,0.732,48,36,0.0,99,32.6,2.09,25.03,25.0,0.03
GridSecure,Cybersecurity,Series C,2021,3,2021-03-01,4621.96,55463.55,771.82,199.85,57.82,913.84,0,55.46,75.22,3476.56,49.37,16.88,14.5,3732.29,-255.73,-5.53,9.26,520.88,56.24,2.7,103.07,1.251,36,51,278.21,28,19.5,2.42,29.01,25.0,4.01
GridSecure,Cybersecurity,Series C,2021,4,2021-04-01,5749.36,68992.31,666.12,288.35,59.76,894.71,0,68.99,74.04,4256.75,34.73,16.44,11.26,3589.77,666.98,11.6,7.99,456.18,57.07,1.9,103.98,1.039,42,40,0.0,99,36.6,2.32,27.84,25.0,2.84
GridSecure,Cybersecurity,Series C,2021,5,2021-05-01,5534.84,66418.1,795.91,222.48,95.37,923.02,0,66.42,70.03,3876.05,30.08,26.14,11.42,3743.8,132.25,2.39,8.66,507.05,58.58,2.2,102.3,1.723,57,39,0.0,99,27.4,1.73,20.79,25.0,-4.21
